,Tweets,len,ID,USER,userName,User Location,Language,Date,Source,Likes,Retweets,Geo,Coordinates,Place
1964,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279561118730641408,SandraRosaMada2,"To rindo, mas tô preocupada",Campinas,,2020-07-04 23:41:58,Twitter Web App,0,474,,,
1965,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279560801402212352,Politics_Please,Politics_Please,,,2020-07-04 23:40:42,Twitter for iPhone,0,474,,,
1966,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279560658141343744,dido_corleon,dido corleon,,,2020-07-04 23:40:08,Twitter Web App,0,474,,,
1967,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279560583034089473,OwenDLFord,Owen Ford,"Limoux, France",,2020-07-04 23:39:50,Twitter Web App,0,474,,,
1968,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279560420584558592,bgnafi_,fifi,"Reading, England",,2020-07-04 23:39:12,Twitter for iPhone,0,474,,,
1969,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279560256842948608,Dottcha,Dorothy Chapman ⏳🌹,"Southern California, USA",,2020-07-04 23:38:32,Twitter for iPhone,0,474,,,
1970,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279560230196645888,cleberlr75,Cleber,,,2020-07-04 23:38:26,Twitter Web App,0,474,,,
1971,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279560174219517953,TainoProletario,Kevin Alcala,,,2020-07-04 23:38:13,Twitter for Android,0,474,,,
1972,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279559838100586496,mdalessandrorj,M λ R-CØ D'Alessandro 🇧🇷 🇮🇹,,,2020-07-04 23:36:53,Twitter Web App,0,474,,,
1973,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279559831603593217,PrometeoNews,Prometeo News,,,2020-07-04 23:36:51,Twitter Web App,0,474,,,
1974,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279559783083847680,robsbawnm,Enfrentar e Resistir! 🇨🇺🇵🇸🇨🇳🇻🇳🇰🇵🇻🇪,,,2020-07-04 23:36:40,Twitter for Android,0,474,,,
1975,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279559619594063873,soldadaencristo,tabata#YO SOY CHAVEZ,venezuela,,2020-07-04 23:36:01,Twitter Web App,0,474,,,
1976,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279559297974894593,tampabaybucsfan,Tommie 🏳️‍🌈🏳️‍⚧️🏴,Texas/Florida,,2020-07-04 23:34:44,Twitter Web App,0,474,,,
1977,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279559259785703431,takis_kala,Takis,"Καλαμάτα, Ελλάς",,2020-07-04 23:34:35,Twitter for Android,0,474,,,
1978,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279558867765133314,rossounfiore,Uno Virgola ✮☭✮☭✮☭,,,2020-07-04 23:33:01,Twitter for Android,0,474,,,
1979,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279558680241934337,kxeniaz,Kxeniaz,,,2020-07-04 23:32:17,Twitter Web App,0,474,,,
1980,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279558511655923712,patrickcook28,Iran issued an Arrest Warrant for Trump #Criminal,,,2020-07-04 23:31:36,Twitter Web App,0,474,,,
1981,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279558208219238401,Amelia20870330,Amelia,,,2020-07-04 23:30:24,Twitter Web App,0,474,,,
1982,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279558023472545792,OurParole,The Conditions of Our Parole,,,2020-07-04 23:29:40,Twitter Web App,0,474,,,
1983,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279558017764208641,marxceloooooooo,маrсеlо,@nbmelodrama,,2020-07-04 23:29:39,Twitter for Android,0,474,,,
1984,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279557950126817288,781Moksha2011,Hershell Jamison,,,2020-07-04 23:29:23,Twitter for iPhone,0,474,,,
1985,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279557757721628679,ainhoasantiago,ainhoa santiago,,,2020-07-04 23:28:37,Twitter Web App,0,474,,,
1986,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279557591413243910,winterfalcon5,𝔈𝔦𝔫𝔰𝔱𝔢𝔦𝔫 𝔢𝔯𝔞 𝔰𝔬𝔠𝔦𝔞𝔩𝔦𝔰𝔱𝔞 ☭,"Pernambuco, Brasil",,2020-07-04 23:27:57,Twitter for Android,0,474,,,
1987,"@realDonaldTrump For President Bolsonaro, there will be no retribution for the congratulations, made on Independence Day. Aren't you also a friend of President @jairbolsonaro?  Doesn't the USA love Brazil?  ...",210,1279557588108132354,Neryphotographe,William Nery,Rio De Janeiro / Manhattan.NY,,2020-07-04 23:27:56,Twitter for Android,0,0,,,
1988,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279557477055582209,teambernie27001,Bernie Supporter #1,"Maryland, USA",,2020-07-04 23:27:30,Twitter for iPhone,0,474,,,
1989,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279557285208039424,AntoniBragadino,Aziz Şah,Kıbrıs Cyprus Zypern,,2020-07-04 23:26:44,Twitter Web App,0,474,,,
1990,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279557244011634690,RicardoElephant,Ricardão,Brasil,,2020-07-04 23:26:34,Twitter for Android,0,474,,,
1991,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279557105884827648,AnarrasAnsible,Anarras Ansible,,,2020-07-04 23:26:01,Twitter for Android,0,474,,,
1992,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279556973701234689,HardlyFrancoise,HardlyFrancoise,Turtle Island,,2020-07-04 23:25:30,Twitter for Android,0,474,,,
1993,"Brazil's fascist leader Bolsonaro is just thanking the US empire for installing him as president of the world's 6th-largest country, after it oversaw a coup against the elected Workers' Party gov  These imperial puppets don't even pretend to be independent https://t.co/5jDI6isRix",280,1279556766519492608,AlonsoDamian,AlonsoDamian,"Santiago, Chile, vía Iquique",,2020-07-04 23:24:40,Twitter for Android,0,474,,,
